sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d110.s112,i &apos;ve solved the mystery of the little bag,4,semcor.d110.s112.t001,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d167.s006,in this manner they side-step the seemingly hopeless investigation of the greater depths of mystery in which all of us grope continually,14,semcor.d167.s006.t007,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d167.s015,however readers who accept freud &apos;s findings and believe that he has solved completely the mystery of dreams should ponder over the following words in his interpretation of dreams chapter 1 as a matter of fact no such complete solution of the dream has ever been accomplished in any case and what is more every one attempting such solution has found that in most cases there have remained a great many components of the dream the source of which he has been unable to explain nor is the discussion closed on the subject of the mantic or prophetic power of dreams &apos;&apos;,15,semcor.d167.s015.t008,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d167.s017,the basic mystery of dreams which embraces all the others and challenges us from even the most common typical dream is in the fact that they are original visual continuities,2,semcor.d167.s017.t001,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d167.s021,skeptics may deny the more startling phenomena of dreams as things they have never personally observed but failure to wonder at their basic mystery is outright avoidance of routine evidence,23,semcor.d167.s021.t013,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d167.s031,dreams that display events of the future with photographic detail call for a theory explaining their basic mystery and all its components including that weird feeling of deja vu inevitably fantastic though that theory must seem,16,semcor.d167.s031.t010,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d171.s105,brittany that stone-gray mystery through which he traveled for thirty days sleeping in the barns of farmers or alongside roads had worked some subtle change in him he knew and it was in brittany that he had met pierre,3,semcor.d171.s105.t002,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d180.s083,it will forever be a baseball mystery how a team will suddenly start hitting after a distressing slump,6,semcor.d180.s083.t003,mystery,NOUN,mystery%1:09:00::,mystery#n#1,100
d022.s116,mr. blatz was already taking measurements for a shelf above the kitchen sink,7,semcor.d022.s116.t003,shelf,NOUN,shelf%1:06:00::,shelf#n#1,100
d052.s022,besides showing no inclination apparently to absent himself from his native region even for short periods and in addition writing a shelf of books set in the region he has handled in those books an astonishingly complete list of matters which have been important in the south during the past hundred years,21,semcor.d052.s022.t010,shelf,NOUN,shelf%1:06:00::,shelf#n#1,100
d147.s098,this happens on the grocer &apos;s shelf or in your kitchen,6,semcor.d147.s098.t002,shelf,NOUN,shelf%1:06:00::,shelf#n#1,100
d023.s022,if someone were to drop a match in here this place would go up like a haystack &apos;&apos;,6,semcor.d023.s022.t001,match,NOUN,match%1:06:02::,match#n#1,200
d023.s042,he found a match in his pocket and lit it,3,semcor.d023.s042.t001,match,NOUN,match%1:06:00::,match#n#1,200
d023.s058,a match flared and he reached above his head to light a lantern which hung from a wire loop,1,semcor.d023.s058.t000,match,NOUN,match%1:06:00::,match#n#1,200
d032.s127,the waters lay muddy but placid without a ripple of movement against the wheels there was not a match width of damp mark to show they were receding,18,semcor.d032.s127.t008,match,NOUN,match%1:06:00::,match#n#1,200
d055.s058,when a match is found an entry is made in the table of dictionary usage,2,semcor.d055.s058.t000,match,NOUN,match%1:06:01::,match#n#1,200
d023.s037,there was no lock on the door only an iron hook which he unfastened,3,semcor.d023.s037.t000,lock,NOUN,lock%1:06:00::,lock#n#1,100
d045.s061,there was no lock because herman did n&apos;t allow a lock,3,semcor.d045.s061.t000,lock,NOUN,lock%1:06:00::,lock#n#1,100
d045.s061,there was no lock because herman did n&apos;t allow a lock,10,semcor.d045.s061.t003,lock,NOUN,lock%1:06:00::,lock#n#1,100
d045.s062,a lock on the toilet would encourage malingering and primping,1,semcor.d045.s062.t000,lock,NOUN,lock%1:06:00::,lock#n#1,100
d076.s141,now he was certain the lock had not yielded to muller &apos;s collection of keys fresh scars showed that the door had been prized open,5,semcor.d076.s141.t003,lock,NOUN,lock%1:06:00::,lock#n#1,100
d076.s142,it had been shut again but the lock was broken he noted with a thrill of fear that the door moved under his touch,7,semcor.d076.s142.t002,lock,NOUN,lock%1:06:00::,lock#n#1,100
d023.s043,there were two horses in the barn a sway-backed dun and jess crouch &apos;s buckskin,9,semcor.d023.s043.t004,dun,NOUN,dun%1:05:00::,dun#n#1,100
d023.s053,presently he heard footsteps crossing the yard and jess &apos;s smothered curses,6,semcor.d023.s053.t004,yard,NOUN,yard%1:06:02::,yard#n#1,100
d051.s001,across the front of a yard and down the side they were iron either spiked along the top or arched in half circles,5,semcor.d051.s001.t001,yard,NOUN,yard%1:06:02::,yard#n#1,100
d051.s011,every path from back door to barn was covered by a grape-arbor and every yard had its fruit trees,14,semcor.d051.s011.t006,yard,NOUN,yard%1:06:02::,yard#n#1,100
d051.s028,my great grandmother i have been told made her garden her great pride she cherished rare and delicate plants like oleanders in tubs and wall-flowers and lemon verbenas in pots that had to be wintered in the cellar she filled the waste spots of the yard with common things like the garden heliotrope in a corner by the woodshed and the plantain lilies along the west side of the house,44,semcor.d051.s028.t020,yard,NOUN,yard%1:06:02::,yard#n#1,100
d120.s069,he boomed a 280 yard drive,4,semcor.d120.s069.t001,yard,NOUN,yard%1:23:00::,yard#n#1,100
d120.s071,on the narrow fairway of a 508 yard hole arnold whipped into his second shot,7,semcor.d120.s071.t002,yard,NOUN,yard%1:23:00::,yard#n#1,100
d122.s146,he ran out into the downpour sped across the yard and into the buggy room,9,semcor.d122.s146.t003,yard,NOUN,yard%1:06:02::,yard#n#1,100
d125.s031,saxton has made only one second-half appearance this season and that was in the washington state game for four plays he returned the kickoff 30 yards gained five yards through the line and then uncorked a 56 yard touchdown run before retiring to the bench,24,semcor.d125.s031.t015,yard,NOUN,yard%1:23:00::,yard#n#1,100
d125.s031,saxton has made only one second-half appearance this season and that was in the washington state game for four plays he returned the kickoff 30 yards gained five yards through the line and then uncorked a 56 yard touchdown run before retiring to the bench,27,semcor.d125.s031.t018,yard,NOUN,yard%1:23:00::,yard#n#1,100
d125.s031,saxton has made only one second-half appearance this season and that was in the washington state game for four plays he returned the kickoff 30 yards gained five yards through the line and then uncorked a 56 yard touchdown run before retiring to the bench,35,semcor.d125.s031.t022,yard,NOUN,yard%1:23:00::,yard#n#1,100
d125.s053,he nailed it for a yard loss &apos;&apos;,5,semcor.d125.s053.t001,yard,NOUN,yard%1:23:00::,yard#n#1,100
d125.s093,texas &apos; 545 yard spree against washington state gave the longhorns a 3 game total offense of 1512 yards 1065 rushing and 447 passing a new swc high,3,semcor.d125.s093.t001,yard,NOUN,yard%1:23:00::,yard#n#1,100
d125.s093,texas &apos; 545 yard spree against washington state gave the longhorns a 3 game total offense of 1512 yards 1065 rushing and 447 passing a new swc high,17,semcor.d125.s093.t010,yard,NOUN,yard%1:23:00::,yard#n#1,100
d126.s067,george kerr the swift striding jamaican set a meet record in the 600 yard run in the knights of columbus track meet tonight beating purdue &apos;s dave mills in a hot duel in 1.10.1,12,semcor.d126.s067.t006,yard,NOUN,yard%1:23:00::,yard#n#1,100
d140.s085,the week after manassas the sound of horses in the yard brought kate up in shock from an afternoon &apos;s rest when she saw the federal soldiers from her upstairs window,10,semcor.d140.s085.t004,yard,NOUN,yard%1:06:02::,yard#n#1,100
d141.s077,at home he would n&apos;t even wash his hands for supper and he wandered around the yard in a pair of sweaty old corduroys,16,semcor.d141.s077.t006,yard,NOUN,yard%1:06:02::,yard#n#1,100
d141.s100,now the yard looked wet and bald the trees bare under their buds but in a while miss ada &apos;s flowers would bloom like a marching parade,2,semcor.d141.s100.t001,yard,NOUN,yard%1:06:02::,yard#n#1,100
d147.s000,the most beautiful bed of pansies i &apos;ve seen was in a south dakota yard on a sizzling day,13,semcor.d147.s000.t007,yard,NOUN,yard%1:06:02::,yard#n#1,100
d183.s057,he was able now to sit for hours in a chair in the living room and stare out at the bleak yard without moving,20,semcor.d183.s057.t009,yard,NOUN,yard%1:06:02::,yard#n#1,100
d023.s058,a match flared and he reached above his head to light a lantern which hung from a wire loop,10,semcor.d023.s058.t004,light,VERB,light%2:43:00::,light#v#2,100
d054.s034,but if the trial did not expose the special nazi mania so deadly to jews as well as to anyone upon whom it happened to light neither did it warn very effectively against the ordinary anti-semitism of which the nazis made such effective use in germany and wherever else they could find it,25,semcor.d054.s034.t009,light,VERB,light%2:38:00::,light#v#2,100
d111.s050,she went into the living room and turned on three lamps then back into the kitchen where she turned on the ceiling light and the switch that lit the floods on the barn illuminating the driveway,23,semcor.d111.s050.t012,light,VERB,light%2:30:00::,light#v#2,100
d175.s083,he would order her to bring coffee and would take from his vest pocket a thin black pipe which he would stuff he would not remove his gloves and light and smoke,28,semcor.d175.s083.t011,light,VERB,light%2:34:00::,light#v#2,100
d205.s076,they were always leaping to light cigarettes open car doors fill plates or glasses and i mistrusted the whole lot of them to the same degree that i mistrusted bake shops that called themselves sanitary bake shops &apos;&apos;,5,semcor.d205.s076.t001,light,VERB,light%2:34:00::,light#v#2,100
d208.s081,pass the iron rations please and light another candle for it &apos;s getting dark down here and we &apos;re minded to read a bit of world law just to pass the time away,6,semcor.d208.s081.t001,light,VERB,light%2:34:00::,light#v#2,100
d253.s022,for if i knew the secret of letting this power in my body change directly into electricity i could rent myself out to the electric companies and with just the power in my body i could light all the lights and run all the factories in the entire united states for some days,36,semcor.d253.s022.t004,light,VERB,light%2:30:00::,light#v#2,100
d023.s065,just hold it that way &apos;&apos;,1,semcor.d023.s065.t001,hold,VERB,hold%2:42:00::,hold#v#2,100
d030.s080,at last even the controlled torrio was unable to hold still and he tentatively suggested that o &apos; banion should take a percentage in the stickney brothels in return for one from his cicero beer concession,8,semcor.d030.s080.t006,hold,VERB,hold%2:42:00::,hold#v#2,100
d035.s027,for the industry of this model the effect of such public pressures in the past has been to hold the price well below the short-run profit maximizing price given the wage rate and the level of gnp and even below the entry limited price but not below average cost,18,semcor.d035.s027.t007,hold,VERB,hold%2:42:00::,hold#v#2,100
d037.s032,unfortunately this assumption does not always hold good,6,semcor.d037.s032.t004,hold,VERB,hold%2:42:02::,hold#v#2,100
d045.s060,back at the factory-to-you with the other old maids back there she was the youngest clerk and she was thirty-four which made her young enough to resent the usual ideal working conditions like the unventilated toilet with the door you had to hold shut while you sat down,41,semcor.d045.s060.t020,hold,VERB,hold%2:42:00::,hold#v#2,100
d058.s112,however as much time as possible should be spent within the shelter to hold radiation exposure to a minimum,13,semcor.d058.s112.t006,hold,VERB,hold%2:42:00::,hold#v#2,100
d059.s071,the general board declared most of the protestant churches hold contraception and periodic continence to be morally right when the motives are right,9,semcor.d059.s071.t005,hold,VERB,hold%2:37:00::,hold#v#2,100
d060.s064,if you hold property for the production of rents or royalties you subtract in computing adjusted gross income ordinary and necessary expenses and certain other deductions attributable to the property,2,semcor.d060.s064.t000,hold,VERB,hold%2:40:04::,hold#v#2,100
d062.s097,we hold safe little jobs illustrating tooth-paste ads or the salacious incidents in trivial novels and most of our easel painting is nothing but picking the fluff out of the navel so it can be contemplated in greater purity,1,semcor.d062.s097.t000,hold,VERB,hold%2:40:02::,hold#v#2,100
d065.s059,he put the shells on the table as though he could no longer bear to hold them,14,semcor.d065.s059.t005,hold,VERB,hold%2:35:00::,hold#v#2,100
d074.s051,well &apos;&apos; heiser ventured why do n&apos;t we hold an investigation with questioning and &apos;&apos;,8,semcor.d074.s051.t001,hold,VERB,hold%2:36:00::,hold#v#2,100
d074.s053,there is not space to hold or force to guard any increased number of prisoners,5,semcor.d074.s053.t003,hold,VERB,hold%2:35:03::,hold#v#2,100
d074.s054,besides suppose we hold a court of inquiry then what,3,semcor.d074.s054.t002,hold,VERB,hold%2:36:00::,hold#v#2,100
d085.s007,when might mary have had that moment to hold her child on her lap,8,semcor.d085.s007.t003,hold,VERB,hold%2:35:00::,hold#v#2,100
d085.s021,since his christ was to be life size how was mary to hold him on her lap without the relationship seeming ungainly,11,semcor.d085.s021.t004,hold,VERB,hold%2:35:00::,hold#v#2,100
d085.s022,his mary would be slender of limb and delicate of proportion yet she must hold this full-grown man as securely and convincingly as she would a child,14,semcor.d085.s022.t006,hold,VERB,hold%2:40:00::,hold#v#2,100
d085.s082,he spent concentrated weeks putting his two figures together a mary who would be young and sensitive yet strong enough to hold her son on her lap and a jesus who though lean was strong even in death a look he remembered well from his experience in the dead room of santo spirito,21,semcor.d085.s082.t013,hold,VERB,hold%2:42:00::,hold#v#2,100
d087.s067,a tale of a massive reservation in the uplands to hold several million jews,10,semcor.d087.s067.t004,hold,VERB,hold%2:35:03::,hold#v#2,100
d108.s211,do n&apos;t hold him like that,2,semcor.d108.s211.t000,hold,VERB,hold%2:35:00::,hold#v#2,100
d108.s219,just hold him like i told you &apos;&apos;,1,semcor.d108.s219.t001,hold,VERB,hold%2:35:00::,hold#v#2,100
d116.s018,there was furthermore the crowd of curious onlookers gathered in the street and a couple more cops to hold them at a decent distance,18,semcor.d116.s018.t008,hold,VERB,hold%2:42:00::,hold#v#2,100
d134.s034,committeemen hold your fire,1,semcor.d134.s034.t001,hold,VERB,hold%2:40:02::,hold#v#2,100
d134.s046,their only hope of survival was to hold to the road and keep marching,7,semcor.d134.s046.t002,hold,VERB,hold%2:42:01::,hold#v#2,100
d147.s060,try pegging down each separate branch to the earth using a bobby pin to hold it there,12,semcor.d147.s060.t008,hold,VERB,hold%2:42:00::,hold#v#2,100
d147.s088,the avocado should have a give &apos;&apos; to it as you hold it when it is ripe,11,semcor.d147.s088.t003,hold,VERB,hold%2:35:00::,hold#v#2,100
d155.s047,five per cent of the voters in each county must sign petitions requesting that the republicans be allowed to place names of candidates on the general election ballot or the republicans must hold a primary under the county unit system a system which the party opposes in its platform,30,semcor.d155.s047.t016,hold,VERB,hold%2:36:00::,hold#v#2,100
d157.s044,a week later the daily journal had discovered the initial plans of some providence citizens to hold a meeting honoring john brown on the day of his execution,15,semcor.d157.s044.t008,hold,VERB,hold%2:36:00::,hold#v#2,100
d158.s076,u thant of course will hold office until the spring of 1963 when mr. hammarskjold &apos;s term would have come to an end,3,semcor.d158.s076.t002,hold,VERB,hold%2:40:04::,hold#v#2,100
d160.s063,micelles can imbibe and hold a considerable amount of oleophilic substances so that the micelle volume may be increased as much as approximately two-fold,4,semcor.d160.s063.t002,hold,VERB,hold%2:42:13::,hold#v#2,100
d161.s038,should i hold her hand while walking or only when crossing the street,2,semcor.d161.s038.t000,hold,VERB,hold%2:35:00::,hold#v#2,100
d162.s132,you mean this punk can brush me aside and i &apos;ve got to hold still for it &apos;&apos;,13,semcor.d162.s132.t004,hold,VERB,hold%2:42:00::,hold#v#2,100
d165.s021,i hold on the contrary that we mean to assert something of the pain itself namely that it was bad bad when and as it occurred,1,semcor.d165.s021.t000,hold,VERB,hold%2:37:00::,hold#v#2,100
d165.s049,and there is a way in which he might hold that badness did in this case precede our own feeling of disapproval without belonging to the pain itself,9,semcor.d165.s049.t001,hold,VERB,hold%2:37:00::,hold#v#2,100
d171.s038,otherwise we hold a reception,2,semcor.d171.s038.t000,hold,VERB,hold%2:36:00::,hold#v#2,100
d176.s024,but barring a miracle and do n&apos;t hold your breath for it chicago will not see the leningrad-kirov ballet which stems from the ballet cradle of the maryinsky and is one of the great companies of the world,7,semcor.d176.s024.t002,hold,VERB,hold%2:40:02::,hold#v#2,100
d178.s083,although i suggested that you hold the bar at the back of the neck there &apos;s no reason why you should n&apos;t make some experiments with the bar held in front of the neck,5,semcor.d178.s083.t001,hold,VERB,hold%2:35:00::,hold#v#2,100
d178.s083,although i suggested that you hold the bar at the back of the neck there &apos;s no reason why you should n&apos;t make some experiments with the bar held in front of the neck,28,semcor.d178.s083.t009,hold,VERB,hold%2:35:00::,hold#v#2,100
d187.s038,most pastors find that the fourth session should take at least two hours and therefore hold it on a week night prior to reception sunday,15,semcor.d187.s038.t002,hold,VERB,hold%2:36:00::,hold#v#2,100
d190.s065,if 500 japanese were ordered to hold a position we had to kill 495 before it was ours and then the last five killed themselves &apos;&apos;,6,semcor.d190.s065.t001,hold,VERB,hold%2:40:02::,hold#v#2,100
d199.s053,the drill press consists of a vertical shaft spindle which is tapered or threaded on one end to hold a drill chuck a tubular housing quill in which the spindle is mounted a head in which the quill is mounted a feed lever which moves the quill up or down a power source and a movable table upon which the work is placed,18,semcor.d199.s053.t001,hold,VERB,hold%2:35:00::,hold#v#2,100
d199.s055,the size of the press is usually expressed in terms of chuck capacity the maximum diameter tool shank it will hold or distance between the spindle center and the column,20,semcor.d199.s055.t001,hold,VERB,hold%2:42:14::,hold#v#2,100
d204.s123,place pattern inside holder use three strips of clay to hold in place see fig. 2 page 71,10,semcor.d204.s123.t002,hold,VERB,hold%2:42:00::,hold#v#2,100
d205.s006,louise climbed onto a stool and clutched the hand with which i was trying to hold the phone claiming my immediate attention on grounds of extreme emergency,15,semcor.d205.s006.t003,hold,VERB,hold%2:35:00::,hold#v#2,100
d214.s033,the women &apos;s committee of st. david &apos;s church will hold its annual pre-fair pink parade a dessert bridge and fashion show at 1 p. m. on monday april 17 in the chapel assembly room wayne,10,semcor.d214.s033.t000,hold,VERB,hold%2:36:00::,hold#v#2,100
d215.s049,by counting the number of stalls and urinals i attempted to form a loose estimate of how many men the hall would hold at one time,22,semcor.d215.s049.t003,hold,VERB,hold%2:42:05::,hold#v#2,100
d218.s031,i would expect the proposed committee to hold public hearings &apos;&apos; mr. notte said to obtain the views of the general public and religious labor and special-interest groups affected by these laws &apos;&apos;,7,semcor.d218.s031.t001,hold,VERB,hold%2:36:00::,hold#v#2,100
d218.s060,the law which governs home rule charter petitions states that they must be referred to the chairman of the board of canvassers for verification of the signatures within 10 days and mr. martinelli happens to hold that post,35,semcor.d218.s060.t004,hold,VERB,hold%2:40:04::,hold#v#2,100
d223.s083,once the soldiers from the barracks had to hold the ship from blowing away while fogg revved the engine and got the tail up,8,semcor.d223.s083.t000,hold,VERB,hold%2:42:00::,hold#v#2,100
d224.s099,the skiff was headed for the very center of the nebula toward that place which jack knew now could hold nothing less important than the very core of the angel &apos;s life and religion,19,semcor.d224.s099.t002,hold,VERB,hold%2:40:00::,hold#v#2,100
d225.s014,and like many of you here present i hold as the highlight of all the occasion of my first meeting with the honorable speaker of the house,8,semcor.d225.s014.t000,hold,VERB,hold%2:37:00::,hold#v#2,100
d225.s028,but the task is beyond me because i hold it impossible to compress in a sentence or two the complicated and prodigious contributions sam rayburn has made as an individual as a legislator as a statesman and as a leader and conciliator to the majestic progress of this nation,8,semcor.d225.s028.t001,hold,VERB,hold%2:31:01::,hold#v#2,100
d231.s033,hatfield also is scheduled to hold a public united nations day reception in the state capitol on tuesday,5,semcor.d231.s033.t001,hold,VERB,hold%2:36:00::,hold#v#2,100
d231.s044,secretary goldberg and sen. morse will hold a joint press conference at the roosevelt hotel at 4 30 p. m. sunday blaine whipple executive secretary of the democratic party of oregon reported tuesday,6,semcor.d231.s044.t000,hold,VERB,hold%2:36:00::,hold#v#2,100
d251.s055,a number of c clamps hold the pieces together on the jig until the glue sets,5,semcor.d251.s055.t000,hold,VERB,hold%2:42:00::,hold#v#2,100
d251.s073,the best procedure is to have a few friends hold the planking in place while you mark it off,9,semcor.d251.s073.t002,hold,VERB,hold%2:42:00::,hold#v#2,100
d253.s009,you know that i could hold right here in my hand the little chunk of uranium metal that was the heart of the bomb that dropped on hiroshima,5,semcor.d253.s009.t001,hold,VERB,hold%2:35:00::,hold#v#2,100
d253.s020,and the size of the ocean shows us the magnitude of the destructive power we hold in our hands today,15,semcor.d253.s020.t001,hold,VERB,hold%2:40:00::,hold#v#2,100
d253.s051,even if the atom were big enough to hold a football field this nucleus is still only about the size of a pinhead,8,semcor.d253.s051.t001,hold,VERB,hold%2:35:01::,hold#v#2,100
d253.s061,and this would mean that we live in a mechanistic universe governed by the laws of cause and effect bound in chains of determinism that hold the universe on a completely predetermined course in which there is not room for soul or spirit or human freedom,25,semcor.d253.s061.t004,hold,VERB,hold%2:42:00::,hold#v#2,100
d255.s056,for it includes the emotional ties that bind men to their homeland and the complex motivations that hold a large group of people together as a unit,17,semcor.d255.s056.t002,hold,VERB,hold%2:42:00::,hold#v#2,100
d260.s128,the war captain had been badly wounded and was fighting to hold his seat,11,semcor.d260.s128.t002,hold,VERB,hold%2:40:02::,hold#v#2,100
d261.s034,both elements the caution about a meeting the willingness eventually to hold one were reflected in a letter from the president which ambassador llewellyn e. thompson brought back to russia late in february,11,semcor.d261.s034.t000,hold,VERB,hold%2:36:00::,hold#v#2,100
d265.s074,their previous legalized marriages do not count for they hold the laws of the state null and void,9,semcor.d265.s074.t001,hold,VERB,hold%2:42:00::,hold#v#2,100
d273.s013,thus the writer decided to hold one experimental section of the functional preparation for marriage course in the spring semester of 1960 exclusively for persons already married that is prerequisite marriage &apos;&apos;,5,semcor.d273.s013.t001,hold,VERB,hold%2:36:00::,hold#v#2,100
d287.s146,donald kruger would like nothing better than to hold him as hostage and i would n&apos;t entrust a snake to his tender care,8,semcor.d287.s146.t001,hold,VERB,hold%2:42:00::,hold#v#2,100
d294.s077,when i hold my son he stiffens his whole body in my arms until he is as straight and stiff as a board,2,semcor.d294.s077.t000,hold,VERB,hold%2:35:00::,hold#v#2,100
d298.s057,mark and center-punch all the holes required for screws to hold this assembly together,10,semcor.d298.s057.t002,hold,VERB,hold%2:42:00::,hold#v#2,100
d298.s087,to find the other stop screw position insert the tappet into the frame and hold the screw head tight against the frame edge,14,semcor.d298.s087.t002,hold,VERB,hold%2:42:00::,hold#v#2,100
d301.s069,but i usually stick to the old phrase &apos; ich habe ein amt aber keine meinung i hold an office but i do not feel entitled to have an opinion,17,semcor.d301.s069.t000,hold,VERB,hold%2:40:04::,hold#v#2,100
d304.s027,salvador saw the youth hold his .45 against the head of stewardess lois carnegey the man put his .38 at the head of capt. byron d. rickards,4,semcor.d304.s027.t001,hold,VERB,hold%2:35:00::,hold#v#2,100
d305.s025,to her partisan audience such picayune haggling would have seemed nothing more than a critic striving to hold his franchise they just sat back on their haunches and cried for more as though they could never get enough,17,semcor.d305.s025.t002,hold,VERB,hold%2:42:00::,hold#v#2,100
d305.s072,rhythmic interest melodic beauty and the expansiveness of the writing are all qualities which hold one &apos;s attention with the gilels playing,14,semcor.d305.s072.t001,hold,VERB,hold%2:42:00::,hold#v#2,100
d317.s000,people came in and out all evening to see the baby and hold it,12,semcor.d317.s000.t002,hold,VERB,hold%2:35:00::,hold#v#2,100
d328.s019,clothes hold their shape better and mildew and rust become almost forgotten words,1,semcor.d328.s019.t000,hold,VERB,hold%2:42:00::,hold#v#2,100
d338.s053,bedridden people say i am easy to hold and read,7,semcor.d338.s053.t002,hold,VERB,hold%2:35:00::,hold#v#2,100
d339.s094,to solve the problem of the wheat grains spilling on the floor and getting underfoot a ball of maple syrup boiled to candy consistency was invented to hold the grains,27,semcor.d339.s094.t005,hold,VERB,hold%2:35:00::,hold#v#2,100
d340.s065,the local law here would hold me till they check clear back home and maybe more than that,5,semcor.d340.s065.t000,hold,VERB,hold%2:35:03::,hold#v#2,100
d341.s007,we the subscribers do agree that as soon as a convenient number of persons have subscribed to this or a similar writing we will present a petition to the hon &apos; ble general court of the commonwealth of massachusetts praying for an act incorporating into a body politic the subscribers to such writing with liberty to build such a bridge and a right to demand a toll equal to that received at malden bridge and on like terms and if such an act shall be obtained then we severally agree each with the others that we will hold in the said bridge the several shares set against our respective names the whole into two hundred shares being divided and that we will pay such sums of money at such times and in such manners as by the said proposed corporation shall be directed and required &apos;&apos;,97,semcor.d341.s007.t010,hold,VERB,hold%2:42:00::,hold#v#2,100
d023.s094,he drew back his arm to slash the gunbarrel across jess &apos;s face but did n&apos;t finish the motion,3,semcor.d023.s094.t001,arm,NOUN,arm%1:08:00::,arm#n#1,100
d023.s126,pain shout up curt &apos;s arm clear to the shoulder but jess seemed hardly aware that he had been hit,5,semcor.d023.s126.t003,arm,NOUN,arm%1:08:00::,arm#n#1,100
d025.s059,when kitti was alive and he remembered the pressure of her hand resting lightly on his arm she had been the center of his life,16,semcor.d025.s059.t008,arm,NOUN,arm%1:08:00::,arm#n#1,100
d032.s112,but as the tree passed she lifted an arm in gesture of better luck and farewell,8,semcor.d032.s112.t003,arm,NOUN,arm%1:08:00::,arm#n#1,100
d068.s115,the indian &apos;s arm whipped sidewise there was a flash of amber and froth the crash of the bottle shattering against the side of the first car,3,semcor.d068.s115.t001,arm,NOUN,arm%1:08:00::,arm#n#1,100
d084.s076,the light supper over claire went to him and slipping an arm about his shoulder sat on his knee,11,semcor.d084.s076.t006,arm,NOUN,arm%1:08:00::,arm#n#1,100
d091.s105,he waved his arm around at the furnishings,3,semcor.d091.s105.t001,arm,NOUN,arm%1:08:00::,arm#n#1,100
d096.s096,the remarks she made about the sufferings of a lonely woman seemed so broad at first that he did n&apos;t know what to make of them but after the sixth drink he put his arm around her and suggested that they go upstairs and look for her checkbook there,34,semcor.d096.s096.t012,arm,NOUN,arm%1:08:00::,arm#n#1,100
d097.s080,his arm moved swiftly violently once twice,1,semcor.d097.s080.t000,arm,NOUN,arm%1:08:00::,arm#n#1,100
d103.s134,henry said that he &apos;d take my arm and get me right there,7,semcor.d103.s134.t003,arm,NOUN,arm%1:08:00::,arm#n#1,100
d108.s020,when his arm came up i ducked away but it caught me on the side of the neck watering my eyes and i backed off to cough,2,semcor.d108.s020.t000,arm,NOUN,arm%1:08:00::,arm#n#1,100
d108.s215,i put my arm carefully around him,3,semcor.d108.s215.t001,arm,NOUN,arm%1:08:00::,arm#n#1,100
d108.s221,i had my arm behind his back,3,semcor.d108.s221.t000,arm,NOUN,arm%1:08:00::,arm#n#1,100
d122.s005,with a bold arm he dared once more to obstruct them,3,semcor.d122.s005.t001,arm,NOUN,arm%1:08:00::,arm#n#1,100
d123.s029,the reactants for the gas phase experiments were first frozen out in a side arm attached to the manifold and then allowed to distill slowly into the manifold of pre-cooled reaction cells before sealing off,13,semcor.d123.s029.t007,arm,NOUN,arm%1:06:03::,arm#n#1,100
d130.s101,as sir giles overreach how often had he had to play that part who did not believe a word of it he raised his arm and declaimed where is my honour now &apos;&apos;,22,semcor.d130.s101.t008,arm,NOUN,arm%1:08:00::,arm#n#1,100
d130.s133,harry hawk still had his arm raised towards the wings,4,semcor.d130.s133.t003,arm,NOUN,arm%1:08:00::,arm#n#1,100
d134.s043,i would have stood there and died there if left to myself but cousin simmons grabbed my arm in his viselike grip and fairly plucked me out of there and then i came to some sanity and plunged away with such extraordinary speed that i outdistanced cousin simmons by far,16,semcor.d134.s043.t006,arm,NOUN,arm%1:08:00::,arm#n#1,100
d141.s042,in spite of the hundred things he had on his mind winston went and put his arm around her waist,16,semcor.d141.s042.t006,arm,NOUN,arm%1:08:00::,arm#n#1,100
d144.s019,not a bullet touched cook who was nearer the ambush but one hit russell in the leg and another broke his arm passing on through his body,21,semcor.d144.s019.t010,arm,NOUN,arm%1:08:00::,arm#n#1,100
d153.s034,alex explained that they had been out for a stroll before breakfast while the doctor edged around behind him attempting to hide the protuberance at his left side behind alex &apos;s arm and back,31,semcor.d153.s034.t013,arm,NOUN,arm%1:08:00::,arm#n#1,100
d154.s013,his arm had been giving him some trouble and rector was not enough of a medical expert to determine whether it had healed improperly or whether hino was simply rebelling against the tedious work in the print shop using the stiffness in his arm as an excuse,1,semcor.d154.s013.t000,arm,NOUN,arm%1:08:00::,arm#n#1,100
d154.s013,his arm had been giving him some trouble and rector was not enough of a medical expert to determine whether it had healed improperly or whether hino was simply rebelling against the tedious work in the print shop using the stiffness in his arm as an excuse,42,semcor.d154.s013.t021,arm,NOUN,arm%1:08:00::,arm#n#1,100
d167.s012,one day when he attended a war memorial ceremony in westminster abbey his view was obstructed by a stout man on his left his attention turned to the irregular pattern of the rough slab flooring and someone clasping him by the arm whispered i want a word with you please &apos;&apos;,40,semcor.d167.s012.t020,arm,NOUN,arm%1:08:00::,arm#n#1,100
